user_name,mid,publish_time,emotion_class,risk_class,emotion_confidence,user_type_raw,node_type_3class,in_study_window
湖北之声,Ix1Li93tL,2020-03-04 11:29:27,M,norisk,0.95,mainstream,mainstream,False
三明日报,Ix1yi5MfZ,2020-03-04 10:57:25,M,norisk,0.95,mainstream,mainstream,False
孝感日报,Ix2aFkfRP,2020-03-04 12:31:58,M,norisk,0.95,mainstream,mainstream,False
上海徐汇发布,Ix3kY0cQA,2020-03-04 15:30:06,M,norisk,0.85,wemedia,wemedia,False
七环视频,Ix5cM9Ibt,2020-03-04 20:15:25,M,norisk,0.8,other,ordinary,False
淮北新闻网,Ix6pPduf3,2020-03-04 23:20:19,M,norisk,0.95,mainstream,mainstream,False
辽宁交通广播,Ix9Kqune1,2020-03-05 07:49:19,M,risk,0.85,mainstream,mainstream,False
陕视新闻,Ix9V68v2F,2020-03-05 08:15:36,M,risk,0.85,mainstream,mainstream,False
武汉交通广播,Ix9k5Dm0d,2020-03-05 06:44:26,M,risk,0.85,mainstream,mainstream,False
半月谈,Ix9uwrnxK,2020-03-05 07:10:07,M,risk,0.95,mainstream,mainstream,False
西部大开发杂志,Ix9zja585,2020-03-05 07:21:54,M,risk,0.85,other,ordinary,False
LTV港城365,IxBHlaItb,2020-03-08 06:58:37,M,risk,0.8,other,ordinary,False
秦皇岛新闻网,IxCVr0rCi,2020-03-08 10:06:05,M,norisk,0.85,mainstream,mainstream,False
孝感日报,IxDVGq4PT,2020-03-08 12:39:27,M,norisk,0.95,mainstream,mainstream,False
澄城检察,IxDeQdwyK,2020-03-08 10:53:53,M,norisk,0.95,mainstream,mainstream,False
孝感日报,IxFQesHqF,2020-03-08 17:31:31,M,norisk,0.85,mainstream,mainstream,False
临渭检察,IxLCisF3U,2020-03-09 08:13:39,M,norisk,0.95,wemedia,wemedia,False
青岛西海岸新闻网,IxMVno3rd,2020-03-09 11:33:25,M,norisk,0.95,wemedia,wemedia,False
沧州晚报,IxPAWuoOQ,2020-03-09 18:21:19,M,norisk,0.95,mainstream,mainstream,False
荆楚网,IxPvyySZg,2020-03-09 18:08:03,M,norisk,0.95,mainstream,mainstream,False
湖北发布,IxQO9CoxN,2020-03-09 21:26:37,M,norisk,0.95,mainstream,mainstream,False
蚌埠日报,IxQebjrHf,2020-03-09 19:57:58,M,norisk,0.95,mainstream,mainstream,False
长江云新闻,IxULuFzR1,2020-03-10 07:31:03,M,norisk,0.95,mainstream,mainstream,False
FM93浙江交通之声,IxV28ycGo,2020-03-10 08:12:03,M,norisk,0.95,other,ordinary,False
中国日报网,IxW6izf9n,2020-03-10 10:55:03,M,norisk,0.95,mainstream,mainstream,False
合肥晚报,IxWuMu4o1,2020-03-10 11:55:22,M,norisk,0.95,mainstream,mainstream,False
云南法制报,IxXPwyMUd,2020-03-10 15:19:13,M,norisk,0.95,mainstream,mainstream,False
黄石市广播电视台,IxXs3eBJ2,2020-03-10 14:21:23,M,norisk,0.95,mainstream,mainstream,False
黄冈政府门户网,IxYAfeK4D,2020-03-10 17:14:19,M,norisk,0.95,wemedia,wemedia,False
云南红河发布,IxYHQ01MJ,2020-03-10 17:33:01,M,norisk,0.95,government,mainstream,False
国际商报,IxZmLo7i3,2020-03-10 19:13:50,M,norisk,0.85,mainstream,mainstream,False
西部法制报,Ixa8c8GkB,2020-03-05 08:47:52,M,risk,0.85,mainstream,mainstream,False
南昌日报,IxaDFh9y9,2020-03-05 10:05:24,M,norisk,0.95,mainstream,mainstream,False
NOWnews今日新闻,IxaHL7jg8,2020-03-05 10:15:29,M,risk,0.85,public,ordinary,False
孝感日报,IxaXeATz6,2020-03-05 10:53:36,M,norisk,0.95,mainstream,mainstream,False
FM93浙江交通之声,Ixab70aRB,2020-03-05 08:55:03,M,risk,0.85,other,ordinary,False
江西交通广播,IxajLCpDe,2020-03-05 09:16:22,M,norisk,0.95,mainstream,mainstream,False
陇南礼县发布,Ixat18Mza,2020-03-05 09:39:10,M,risk,0.85,mainstream,mainstream,False
合肥晚报,IxauC9XJ9,2020-03-05 09:43:06,M,norisk,0.95,mainstream,mainstream,False
山西共青团,IxbaJ8fkb,2020-03-05 11:26:51,M,norisk,0.95,mainstream,mainstream,False
长安号官微,IxcGGq0oL,2020-03-05 15:18:20,M,risk,0.95,other,ordinary,False
厦门网,IxdDNaJXW,2020-03-05 17:43:57,M,norisk,0.95,mainstream,mainstream,False
厦门网,IxdDbkuMu,2020-03-05 17:42:27,M,norisk,0.95,mainstream,mainstream,False
国际旅游岛商报,IxdIJi63V,2020-03-05 17:56:07,M,norisk,0.95,mainstream,mainstream,False
荆楚网,IxdJirlm0,2020-03-05 17:57:31,M,norisk,0.95,mainstream,mainstream,False
中国搜索,IxdKQu5hV,2020-03-05 18:01:19,M,norisk,0.95,mainstream,mainstream,False
科普中国,IxdNAEdco,2020-03-05 18:08:06,M,norisk,0.95,mainstream,mainstream,False
成都商报,IxdPQsovC,2020-03-05 18:13:39,M,norisk,0.95,mainstream,mainstream,False
陇南礼县发布,IxdRJ93s1,2020-03-05 18:18:17,M,norisk,0.95,mainstream,mainstream,False
四川观察,IxdRf1wvM,2020-03-05 18:17:05,M,norisk,0.95,mainstream,mainstream,False
荆楚网,IxdSrdCBk,2020-03-05 18:20:02,M,norisk,0.95,mainstream,mainstream,False
武汉广播电视台,Ixe41vcEk,2020-03-05 18:48:35,M,norisk,0.95,mainstream,mainstream,False
新晚报,Ixe8GwoIU,2020-03-05 19:00:04,M,norisk,0.95,mainstream,mainstream,False
上游新闻,Ixe8H67Hl,2020-03-05 19:00:04,M,norisk,0.95,mainstream,mainstream,False
解放日报,IxeD7vh4g,2020-03-05 20:15:03,M,norisk,0.95,mainstream,mainstream,False
中捷司法,IxeDC0xi8,2020-03-05 20:16:14,M,norisk,0.95,wemedia,wemedia,False
延安检察,IxeEE7m3j,2020-03-05 20:18:48,M,norisk,0.95,wemedia,wemedia,False
吉林日报,IxeGhq1fz,2020-03-05 20:22:50,M,norisk,0.95,mainstream,mainstream,False
羊城晚报,IxeLf5mBS,2020-03-05 20:35:03,M,norisk,0.95,mainstream,mainstream,False
山西政法,IxeOWDsHI,2020-03-05 20:44:11,M,norisk,0.95,mainstream,mainstream,False
浙江在线,IxeRkpYv6,2020-03-05 20:50:03,M,norisk,0.95,mainstream,mainstream,False
山西共青团,IxeTm0Sx4,2020-03-05 20:55:02,M,norisk,0.95,mainstream,mainstream,False
津云新闻,IxeVNeWiS,2020-03-05 21:01:03,M,norisk,0.95,mainstream,mainstream,False
湖北省政府门户网站,IxeY1hmO1,2020-03-05 21:06:32,M,norisk,0.95,mainstream,mainstream,False
武汉交通广播,IxeYL3iN4,2020-03-05 21:08:21,M,norisk,0.95,mainstream,mainstream,False
湖北发布,IxeYt1B8Y,2020-03-05 21:07:37,M,norisk,0.95,mainstream,mainstream,False
闪电新闻,IxeZ1llJG,2020-03-05 21:09:00,M,norisk,0.95,mainstream,mainstream,False
齐鲁晚报,Ixeat2exF,2020-03-05 19:04:27,M,norisk,0.95,mainstream,mainstream,False
当代生活报,IxebtmkeC,2020-03-05 19:06:56,M,norisk,0.95,other,ordinary,False
上观新闻,IxelgjDLu,2020-03-05 19:31:03,M,norisk,0.95,mainstream,mainstream,False
948交通广播,IxeqggW3m,2020-03-05 19:43:22,M,norisk,0.95,mainstream,mainstream,False
广州铁路,Ixex2unPz,2020-03-05 20:00:04,M,norisk,0.95,wemedia,wemedia,False
滨城时报,IxfhIdT0w,2020-03-05 21:55:03,M,norisk,0.95,mainstream,mainstream,False
美国侨报网,IxfhpDJR7,2020-03-05 21:54:18,M,norisk,0.95,mainstream,mainstream,False
北方法制报,Ixfo8fjjI,2020-03-05 22:10:52,M,norisk,0.95,other,ordinary,False
连云港日报,Ixfqv7qjs,2020-03-05 22:16:42,M,norisk,0.95,mainstream,mainstream,False
广东台触电新闻,Ixfs7hnrw,2020-03-05 22:20:40,M,norisk,0.95,mainstream,mainstream,False
海南新闻广播,IxfvVnMap,2020-03-05 22:30:04,M,norisk,0.95,mainstream,mainstream,False
湖北之声,Ixj8f3f8l,2020-03-06 07:42:42,M,norisk,0.95,mainstream,mainstream,False
国际旅游岛商报,IxjPP0QZK,2020-03-06 09:30:03,M,norisk,0.85,mainstream,mainstream,False
云南网,IxjkI3VBX,2020-03-06 08:13:25,M,norisk,0.95,mainstream,mainstream,False
封面新闻,Ixjm2bUsW,2020-03-06 08:16:41,M,norisk,0.85,mainstream,mainstream,False
南昌新建发布,IxkHoBfz4,2020-03-06 11:42:04,M,norisk,0.95,wemedia,wemedia,False
武汉交通广播,IxkJp3tVw,2020-03-06 11:47:00,M,risk,0.85,mainstream,mainstream,False
北国网,IxkLGznxO,2020-03-06 11:52:38,M,norisk,0.95,mainstream,mainstream,False
蚌埠检察,IxkZt9hv8,2020-03-06 12:26:35,M,norisk,0.95,wemedia,wemedia,False
黄石发布,IxllC1bfQ,2020-03-06 13:21:08,M,norisk,0.95,wemedia,wemedia,False
新晚报,IxnC3w854,2020-03-06 19:07:09,M,norisk,0.95,mainstream,mainstream,False
孝感日报,Ixnfs4fRP,2020-03-06 18:11:26,M,norisk,0.95,mainstream,mainstream,False
黄冈政府门户网,Ixo2KBIFT,2020-03-06 20:12:55,M,norisk,0.95,wemedia,wemedia,False
济南日报,IxowQDMPr,2020-03-06 21:27:03,M,norisk,0.95,mainstream,mainstream,False
孝感日报,IxtcwEfVy,2020-03-07 09:20:44,M,norisk,0.85,mainstream,mainstream,False
西宁晚报官方微博,IxtiujbHf,2020-03-07 09:35:25,M,norisk,0.95,mainstream,mainstream,False
央视网,IxuGT1znI,2020-03-07 13:08:16,M,norisk,0.95,mainstream,mainstream,False
中国侨网,IxuIjC0m0,2020-03-07 13:11:48,M,norisk,0.95,mainstream,mainstream,False
硚口发布,IxuMa6U9R,2020-03-07 13:21:16,M,norisk,0.95,wemedia,wemedia,False
中国科普网,IxuMzt0bx,2020-03-07 13:22:17,M,norisk,0.95,wemedia,wemedia,False
黔东南新闻网官方微博,IxuQV00Gc,2020-03-07 13:32:58,M,norisk,0.95,mainstream,mainstream,False
国际旅游岛商报,IxuTMBgds,2020-03-07 13:40:03,M,norisk,0.95,mainstream,mainstream,False
陇南发布,IxuXn4uRd,2020-03-07 13:48:53,M,norisk,0.95,mainstream,mainstream,False
南昌进贤发布,IxuYpb3AB,2020-03-07 13:51:26,M,norisk,0.95,wemedia,wemedia,False
渭南日报社,IxuYpcF68,2020-03-07 13:51:26,M,norisk,0.95,mainstream,mainstream,False
青海日报官方微博,IxuecpGrx,2020-03-07 11:57:36,M,norisk,0.95,mainstream,mainstream,False
长江网_留言板,Ixujx4Jbq,2020-03-07 12:10:43,M,norisk,0.95,mainstream,mainstream,False
新民周刊,IxuksqfvX,2020-03-07 12:13:01,M,norisk,0.95,mainstream,mainstream,False
上海宝山发布,Ixuoe75eS,2020-03-07 12:22:18,M,norisk,0.95,mainstream,mainstream,False
中国新闻社贵州分社,Ixv7TdHpE,2020-03-07 14:14:47,M,norisk,0.95,mainstream,mainstream,False
萧山发布,IxvCAtYpt,2020-03-07 15:30:26,M,norisk,0.85,wemedia,wemedia,False
中国日报网,IxvCrkY26,2020-03-07 15:30:03,M,norisk,0.95,mainstream,mainstream,False
美国侨报网,IxvPHFxXh,2020-03-07 16:02:45,M,norisk,0.95,mainstream,mainstream,False
中国新闻社,Ixve54WWR,2020-03-07 14:30:03,M,norisk,0.95,mainstream,mainstream,False
辽宁日报,Ixvqgm5nd,2020-03-07 15:00:03,M,norisk,0.95,mainstream,mainstream,False
人民日报海外版-海外网,IxvynfZGY,2020-03-07 15:20:03,M,norisk,0.95,mainstream,mainstream,False
阳泉日报--阳泉新闻网,IxwBkfpmz,2020-03-07 18:00:03,M,norisk,0.95,mainstream,mainstream,False
硚口发布,IxwnJe0Pu,2020-03-07 17:26:34,M,norisk,0.95,wemedia,wemedia,False
黄石市广播电视台,IxxBGrmHq,2020-03-07 20:33:41,M,norisk,0.95,mainstream,mainstream,False
解放日报,IxxStrYua,2020-03-07 21:15:03,M,norisk,0.95,mainstream,mainstream,False
上观新闻,IxxStvJfO,2020-03-07 21:15:04,M,norisk,0.95,mainstream,mainstream,False
上海徐汇发布,IxxWg5UAA,2020-03-07 21:24:22,M,norisk,0.95,wemedia,wemedia,False
中国吉林网,Iy07gt6Va,2020-03-10 21:08:25,M,norisk,0.95,mainstream,mainstream,False
湖北之声,Iy0uYiDqx,2020-03-10 22:06:49,M,norisk,0.95,mainstream,mainstream,False
NOWnews今日新闻,Iy5Xbx30c,2020-03-11 12:00:04,M,risk,0.85,public,ordinary,False
澎湃新闻,Iy5oGedxW,2020-03-11 10:35:03,M,risk,0.85,mainstream,mainstream,False
孝感日报,Iy7Gaay1Z,2020-03-11 16:23:37,M,norisk,0.95,mainstream,mainstream,False
湖北省政府门户网站,IyA6m1jTx,2020-03-14 16:45:03,M,norisk,0.95,mainstream,mainstream,False
中国新闻社,IyA8PkrHy,2020-03-14 16:51:08,M,norisk,0.95,mainstream,mainstream,False
陇南日报社,IyANv4zBz,2020-03-14 18:31:21,M,norisk,0.95,mainstream,mainstream,False
科技日报,IyAP1kSoV,2020-03-14 18:35:05,M,norisk,0.95,mainstream,mainstream,False
黄石市广播电视台,IyAjR91C7,2020-03-14 17:18:18,M,norisk,0.95,mainstream,mainstream,False
孝感日报,IyBiCEJTe,2020-03-14 19:48:01,M,norisk,0.95,mainstream,mainstream,False
兰州发布,IyBqtkUth,2020-03-14 20:07:22,M,norisk,0.95,mainstream,mainstream,False
黄石市广播电视台,IyCkaq1Ru,2020-03-14 22:24:35,M,norisk,0.95,mainstream,mainstream,False
黄石发布,IyClxxBfw,2020-03-14 22:27:58,M,norisk,0.95,wemedia,wemedia,False
哈尔滨日报,IyGD0sVah,2020-03-15 09:21:59,M,norisk,0.95,mainstream,mainstream,False
湖北发布,IyH0dtvDt,2020-03-15 10:19:10,M,norisk,0.95,mainstream,mainstream,False
黄冈政府门户网,IyIBKeJ9O,2020-03-15 14:24:22,M,norisk,0.95,wemedia,wemedia,False
红星视频,IyJG1FnTH,2020-03-15 17:07:39,M,norisk,0.95,mainstream,mainstream,False
武汉发布,IyJXpDtPX,2020-03-15 17:50:30,M,norisk,0.95,mainstream,mainstream,False
长江网_留言板,IyKjAxiTw,2020-03-15 18:45:08,M,norisk,0.95,mainstream,mainstream,False
武汉广播电视台,IyLOwkhLE,2020-03-15 22:34:05,M,norisk,0.95,mainstream,mainstream,False
太原新闻网官方微博,IyPRW7GkF,2020-03-16 08:53:29,M,norisk,0.95,mainstream,mainstream,False
中新视频,IyRbXyRJX,2020-03-16 12:15:34,M,norisk,0.85,other,ordinary,False
证券日报之声,IySoQjjOf,2020-03-16 15:20:03,M,norisk,0.85,mainstream,mainstream,False
渭南检察,IyTAXytzs,2020-03-16 18:22:39,M,norisk,0.85,wemedia,wemedia,False
三峡日报,IyTRsvgyQ,2020-03-16 19:03:18,M,norisk,0.85,mainstream,mainstream,False
德州发布,IyZBClD08,2020-03-17 09:40:45,M,norisk,0.95,wemedia,wemedia,False
凤凰卫视,IyZl6rJuM,2020-03-17 09:00:03,M,norisk,0.95,mainstream,mainstream,False
青岛西海岸新闻网,IyZwk69yO,2020-03-17 09:27:42,M,norisk,0.95,wemedia,wemedia,False
凤凰卫视欧洲台,IybMhgr7n,2020-03-12 02:49:39,M,norisk,0.95,other,ordinary,False
内蒙古晨报,IyiMnffEh,2020-03-12 20:39:08,M,norisk,0.95,mainstream,mainstream,False
爱看头条,Iyn4Ad5M2,2020-03-13 07:34:58,M,norisk,0.95,other,ordinary,False
知河北,Iyn5KB8Vh,2020-03-13 07:37:52,M,norisk,0.95,other,ordinary,False
半月谈,Iyn6C9WTv,2020-03-13 07:39:59,M,norisk,0.95,mainstream,mainstream,False
中国搜索,Iyn8rz8hX,2020-03-13 07:44:29,M,norisk,0.95,mainstream,mainstream,False
三峡日报,Iyn8tE5so,2020-03-13 07:44:35,M,norisk,0.95,mainstream,mainstream,False
新民周刊,Iyo15EyCP,2020-03-13 09:59:08,M,norisk,0.95,mainstream,mainstream,False
长江网_留言板,Iyo2scwit,2020-03-13 10:02:29,M,norisk,0.95,mainstream,mainstream,False
武汉交通广播,Iyo5JtYZV,2020-03-13 10:10:34,M,norisk,0.95,mainstream,mainstream,False
四川观察,IyoKsuXda,2020-03-13 11:50:54,M,norisk,0.95,mainstream,mainstream,False
1011陕西秦腔广播,Iyob0A7wS,2020-03-13 10:23:34,M,norisk,0.95,mainstream,mainstream,False
中国新闻社,IyqPawx6A,2020-03-13 17:08:00,M,norisk,0.95,mainstream,mainstream,False
武汉发布,Iyr1YfOsi,2020-03-13 17:39:31,M,norisk,0.95,mainstream,mainstream,False
凤凰卫视欧洲台,IyrbR7T2S,2020-03-13 18:03:53,M,norisk,0.95,other,ordinary,False
黄石发布,IyrbYbQg5,2020-03-13 18:04:10,M,norisk,0.95,wemedia,wemedia,False
武汉发布,IysQgkU8u,2020-03-13 22:16:10,M,norisk,0.95,mainstream,mainstream,False
长江云新闻,Iyt40vs23,2020-03-13 22:50:03,M,norisk,0.95,mainstream,mainstream,False
湖北发布,IytkhlUPM,2020-03-13 23:30:08,M,norisk,0.95,mainstream,mainstream,False
武汉广播电视台,Iyyo9ylSZ,2020-03-14 12:23:25,M,norisk,0.95,mainstream,mainstream,False
湖北发布,IyyrF1BnJ,2020-03-14 12:32:03,M,norisk,0.95,mainstream,mainstream,False
新警事儿,IyzHVCMl0,2020-03-14 15:44:53,M,norisk,0.95,wemedia,wemedia,False
孝感日报,Iz0Pv9UKc,2020-03-17 12:47:41,M,norisk,0.85,mainstream,mainstream,False
中科大胡不归,Iz0g3BzoM,2020-03-17 11:20:23,M,norisk,0.95,public,ordinary,False
武汉发布,Iz0hnt1Nh,2020-03-17 11:23:38,M,norisk,0.95,mainstream,mainstream,False
湖北之声,Iz3oLl2sU,2020-03-17 19:20:03,M,norisk,0.95,mainstream,mainstream,False
动感936,Iz3yrbDFQ,2020-03-17 19:43:54,M,norisk,0.95,other,ordinary,False
中科大胡不归,IzGe2kajR,2020-03-21 22:10:46,M,norisk,0.95,public,ordinary,False
凤凰网视频,IzGhWAxAr,2020-03-21 22:20:24,M,norisk,0.95,other,ordinary,False
三秦都市报唐朝报道,IzKSi0MK8,2020-03-22 10:00:55,M,risk,0.95,public,ordinary,False
知知贵阳,IzLCbwjyD,2020-03-22 11:54:00,M,norisk,0.95,mainstream,mainstream,False
珠江新闻,IzNT6oLDL,2020-03-22 17:41:10,M,norisk,0.95,mainstream,mainstream,False
北京发布,IzO2W06cs,2020-03-22 18:05:23,M,risk,0.95,mainstream,mainstream,False
西安网络广播电视台,IzPMS11sr,2020-03-22 22:31:17,M,norisk,0.95,mainstream,mainstream,False
北京日报,IzPjgCYxv,2020-03-22 21:18:23,M,norisk,0.95,mainstream,mainstream,False
福建日报,IzPs4qA7U,2020-03-22 21:40:04,M,norisk,0.95,mainstream,mainstream,False
长安号官微,IzQ2VsGdT,2020-03-22 23:10:51,M,norisk,0.95,other,ordinary,False
天津日报,IzQ6EAbZt,2020-03-22 23:20:03,M,norisk,0.95,mainstream,mainstream,False
合肥反邪教,IzUYdwy4E,2020-03-23 11:43:00,M,norisk,0.95,wemedia,wemedia,False
上海静安,IzUzQDl8f,2020-03-23 10:42:58,M,norisk,0.95,mainstream,mainstream,False
榆林日报,IzXehbXh2,2020-03-23 17:28:03,M,norisk,0.95,mainstream,mainstream,False
NOWnews今日新闻,IzaDhcheT,2020-03-18 13:45:03,H,risk,0.95,public,ordinary,False
太原新闻网官方微博,Izc6H3DrU,2020-03-18 17:30:16,M,norisk,0.95,mainstream,mainstream,False
杭州网,Izc6ci91u,2020-03-18 17:29:03,M,norisk,0.85,mainstream,mainstream,False
河北新闻联播,Izc6kAKTY,2020-03-18 17:29:22,M,norisk,0.95,mainstream,mainstream,False
知河北,Izc6uD0Hu,2020-03-18 17:29:47,M,norisk,0.95,other,ordinary,False
荆楚网,Izc72knca,2020-03-18 17:31:07,M,norisk,0.95,mainstream,mainstream,False
吉林日报,Izc7Yy1xq,2020-03-18 17:33:26,M,norisk,0.95,mainstream,mainstream,False
陇南礼县发布,Izc7eq0M2,2020-03-18 17:31:36,M,norisk,0.95,mainstream,mainstream,False
西部大开发杂志,Izc90C3tq,2020-03-18 17:35:59,M,norisk,0.95,other,ordinary,False
燕赵晚报,Izc9pr5Vb,2020-03-18 17:36:58,M,norisk,0.95,mainstream,mainstream,False
成都商报,IzcAhqEQ2,2020-03-18 18:43:10,M,norisk,0.85,mainstream,mainstream,False
中国侨网,IzcCR3lOQ,2020-03-18 18:49:30,M,norisk,0.95,mainstream,mainstream,False
上海奉贤发布,IzcEPlUcA,2020-03-18 18:54:22,M,norisk,0.95,wemedia,wemedia,False
文化艺术报报社,IzcEyetNe,2020-03-18 18:53:41,M,norisk,0.95,mainstream,mainstream,False
浦东发布,IzcHs9NUr,2020-03-18 19:00:50,M,norisk,0.95,wemedia,wemedia,False
每日商报,IzcJj7LRD,2020-03-18 19:05:23,M,norisk,0.95,other,ordinary,False
国际旅游岛商报,IzcKGf31G,2020-03-18 19:08:46,M,norisk,0.95,mainstream,mainstream,False
国际旅游岛商报,IzcKV1iBa,2020-03-18 19:09:22,M,norisk,0.95,mainstream,mainstream,False
四川日报,IzcL00kBM,2020-03-18 19:09:34,M,norisk,0.95,mainstream,mainstream,False
福建日报,IzcLVkv5X,2020-03-18 19:11:51,M,norisk,0.95,mainstream,mainstream,False
北京发布,IzcLVlzn6,2020-03-18 19:11:50,M,norisk,0.95,mainstream,mainstream,False
齐鲁晚报,IzcLgfuug,2020-03-18 19:10:13,M,norisk,0.85,mainstream,mainstream,False
齐鲁壹点,IzcLjgwyU,2020-03-18 19:10:20,M,norisk,0.85,mainstream,mainstream,False
红星新闻,IzcLl1euF,2020-03-18 19:10:24,M,norisk,0.85,mainstream,mainstream,False
山西共青团,IzcMPekNS,2020-03-18 19:14:04,M,norisk,0.95,mainstream,mainstream,False
北京发布,IzcMcchlG,2020-03-18 19:12:31,M,norisk,0.95,mainstream,mainstream,False
山西共青团,IzcN2bCga,2020-03-18 19:14:35,M,norisk,0.95,mainstream,mainstream,False
上海松江发布,IzcNq8ZDz,2020-03-18 19:15:32,M,norisk,0.95,wemedia,wemedia,False
齐鲁晚报,IzcNsseI1,2020-03-18 19:15:38,M,norisk,0.95,mainstream,mainstream,False
齐鲁壹点,IzcOU1BLe,2020-03-18 19:19:11,M,norisk,0.95,mainstream,mainstream,False
河北长城网,IzcOkzoKy,2020-03-18 19:17:47,M,norisk,0.95,mainstream,mainstream,False
福建日报,IzcRMvz9t,2020-03-18 19:26:17,M,norisk,0.95,mainstream,mainstream,False
今日女报,IzcRegdAj,2020-03-18 19:24:54,M,norisk,0.95,mainstream,mainstream,False
广州铁路,IzcSPwn82,2020-03-18 19:28:52,M,norisk,0.95,wemedia,wemedia,False
南阳日报,IzcSTo8vz,2020-03-18 19:29:00,M,norisk,0.95,mainstream,mainstream,False
今日女报,IzcSfd1M8,2020-03-18 19:27:25,M,norisk,0.95,mainstream,mainstream,False
上海宝山发布,IzcTXvP92,2020-03-18 19:31:39,M,norisk,0.95,mainstream,mainstream,False
FM93浙江交通之声,IzcTjBIzR,2020-03-18 19:30:04,M,norisk,0.95,other,ordinary,False
四川工人日报,IzcTjFSQv,2020-03-18 19:30:04,M,norisk,0.95,mainstream,mainstream,False
齐鲁晚报,IzcX9uzsq,2020-03-18 19:39:31,M,norisk,0.95,mainstream,mainstream,False
乌兰浩特政法,IzcXpak6R,2020-03-18 19:40:08,M,norisk,0.95,mainstream,mainstream,False
山西政法,IzcY6BxOK,2020-03-18 19:41:52,M,norisk,0.95,mainstream,mainstream,False
海峡导报,IzcYMBjyX,2020-03-18 19:43:32,M,norisk,0.95,mainstream,mainstream,False
海峡导报,IzcZ8bMxL,2020-03-18 19:44:23,M,norisk,0.95,mainstream,mainstream,False
黔东南新闻网官方微博,IzcaCwDAf,2020-03-18 17:39:57,M,norisk,0.95,mainstream,mainstream,False
青流视频,IzcaD7SYp,2020-03-18 17:39:57,M,norisk,0.95,other,ordinary,False
周口晚报zkwb,IzcaJkcuf,2020-03-18 17:40:13,M,norisk,0.95,mainstream,mainstream,False
新华日报,Izcbj7sfQ,2020-03-18 17:41:38,M,norisk,0.95,mainstream,mainstream,False
天府发布,Izcc2xY78,2020-03-18 17:43:26,M,norisk,0.95,wemedia,wemedia,False
群众新闻网,IzccH6Ksu,2020-03-18 17:45:03,M,norisk,0.95,mainstream,mainstream,False
阳泉日报--阳泉新闻网,IzceD2iph,2020-03-18 17:49:49,M,norisk,0.95,mainstream,mainstream,False
爱看头条,IzceNmJ6i,2020-03-18 17:50:13,M,norisk,0.95,other,ordinary,False
滨城时报,Izchz3P4G,2020-03-18 17:57:03,M,norisk,0.95,mainstream,mainstream,False
安徽反邪教,IzcjNBBG3,2020-03-18 18:02:34,M,norisk,0.95,mainstream,mainstream,False
安徽检察,IzcpdDjwt,2020-03-18 18:15:55,M,norisk,0.95,mainstream,mainstream,False
北京商报,IzctldII9,2020-03-18 18:26:04,M,norisk,0.95,mainstream,mainstream,False
凤凰网视频,IzctxkAa2,2020-03-18 18:26:33,M,norisk,0.85,other,ordinary,False
三峡日报,Izd1a48pA,2020-03-18 19:49:23,M,norisk,0.95,mainstream,mainstream,False
平安江阳,Izd3nsZwv,2020-03-18 19:54:51,M,norisk,0.95,mainstream,mainstream,False
新晚报,Izd5uEWRR,2020-03-18 20:00:04,M,norisk,0.95,mainstream,mainstream,False
齐鲁晚报,Izd8ewFQC,2020-03-18 20:06:49,H,norisk,0.95,mainstream,mainstream,False
齐鲁壹点,Izd8gzUIX,2020-03-18 20:06:54,M,norisk,0.8,mainstream,mainstream,False
太行日报,Izd92dIHG,2020-03-18 20:08:47,M,norisk,0.95,mainstream,mainstream,False
贵阳晚报官方微博,IzdANauw6,2020-03-18 21:17:10,M,norisk,0.95,mainstream,mainstream,False
上游新闻,IzdG1xNZf,2020-03-18 21:30:03,M,norisk,0.95,mainstream,mainstream,False
GrainBuds小满工作室,IzdKucfnm,2020-03-18 21:41:03,M,norisk,0.95,other,ordinary,False
半月谈,IzdMAdHVs,2020-03-18 21:46:13,M,norisk,0.95,mainstream,mainstream,False
海南新闻广播,IzdMw1Anu,2020-03-18 21:46:03,M,norisk,0.95,mainstream,mainstream,False
北方法制报,IzdUXlvRJ,2020-03-18 22:06:51,M,norisk,0.95,other,ordinary,False
郑州铁路,IzdcgxUoG,2020-03-18 20:16:44,M,norisk,0.95,wemedia,wemedia,False
人民日报海外版-海外网,IzddBzhLD,2020-03-18 20:20:03,M,norisk,0.95,mainstream,mainstream,False
西部大开发杂志,IzddgxN1C,2020-03-18 20:19:13,M,norisk,0.95,other,ordinary,False
陕西检察,IzdeT2Wwy,2020-03-18 20:23:12,M,norisk,0.95,mainstream,mainstream,False
内蒙古晨报,IzdffeFrX,2020-03-18 20:24:05,M,norisk,0.95,mainstream,mainstream,False
山东长安网,IzdgPj6lw,2020-03-18 20:27:59,M,norisk,0.95,mainstream,mainstream,False
邵阳日报,IzdgnhvMV,2020-03-18 20:26:52,M,norisk,0.95,mainstream,mainstream,False
辽宁日报,IzdhFBJk0,2020-03-18 20:30:03,M,norisk,0.8,mainstream,mainstream,False
杭州网,IzdhFlCCg,2020-03-18 20:30:03,M,norisk,0.95,mainstream,mainstream,False
扬州网,Izdiur2d6,2020-03-18 20:32:04,M,norisk,0.95,mainstream,mainstream,False
话匣子FM,IzdjjzVek,2020-03-18 20:34:07,M,norisk,0.95,other,ordinary,False
深圳新闻网,IzdjzvVI4,2020-03-18 20:34:45,M,norisk,0.95,mainstream,mainstream,False
