date,n_mainstream_posts,n_wemedia_posts,n_public_posts,mainstream_risk,wemedia_risk,public_H
2023-06-13,10,25,217,0.8,0.92,0.17972350230414746
2023-06-14,3,19,215,0.6666666666666666,0.7894736842105263,0.15813953488372093
2023-06-15,4,18,220,0.75,0.6111111111111112,0.1409090909090909
2023-06-16,4,18,133,0.5,0.5555555555555556,0.15037593984962405
2023-06-17,1,14,131,1.0,0.7857142857142857,0.2366412213740458
2023-06-18,5,46,265,0.2,0.1956521739130435,0.08679245283018867
2023-06-19,2,15,116,0.5,0.6,0.2413793103448276
2023-06-20,4,11,114,0.0,0.6363636363636364,0.14912280701754385
2023-06-21,6,6,142,0.3333333333333333,0.5,0.16901408450704225
2023-06-22,0,7,77,,0.7142857142857143,0.18181818181818182
2023-06-23,1,8,92,0.0,0.5,0.18478260869565216
2023-06-24,6,7,85,0.0,1.0,0.17647058823529413
2023-06-25,0,7,95,,0.7142857142857143,0.22105263157894736
2023-06-26,1,9,116,0.0,0.5555555555555556,0.1724137931034483
2023-06-27,0,11,97,,0.5454545454545454,0.20618556701030927
2023-06-28,4,11,105,0.5,0.6363636363636364,0.1619047619047619
2023-06-29,1,11,90,1.0,0.5454545454545454,0.17777777777777778
2023-06-30,0,16,88,,0.4375,0.125
2023-07-01,0,10,111,,0.8,0.25225225225225223
2023-07-02,1,5,108,0.0,0.4,0.1574074074074074
2023-07-03,5,16,98,0.2,0.6875,0.16326530612244897
2023-07-04,1,9,80,0.0,0.3333333333333333,0.175
2023-07-05,4,36,167,0.5,0.2777777777777778,0.10179640718562874
2023-07-06,3,8,103,0.0,0.375,0.17475728155339806
2023-07-07,2,5,74,0.0,0.2,0.1891891891891892
2023-07-08,1,6,67,1.0,0.3333333333333333,0.208955223880597
2023-07-09,1,3,61,0.0,0.6666666666666666,0.18032786885245902
2023-07-10,1,5,96,0.0,0.2,0.21875
2023-07-11,1,2,83,1.0,1.0,0.20481927710843373
2023-07-12,5,13,90,0.6,0.9230769230769231,0.2222222222222222
2023-07-13,6,6,110,0.0,0.5,0.14545454545454545
2023-07-14,2,8,104,0.0,0.5,0.15384615384615385
2023-07-15,0,6,51,,0.3333333333333333,0.21568627450980393
2023-07-16,1,7,47,0.0,0.7142857142857143,0.2127659574468085
2023-07-17,5,11,67,0.2,0.45454545454545453,0.2835820895522388
2023-07-18,1,2,61,0.0,0.5,0.36065573770491804
2023-07-19,2,8,58,0.0,0.625,0.1896551724137931
2023-07-20,2,7,74,0.5,0.8571428571428571,0.17567567567567569
2023-07-21,1,4,85,0.0,0.75,0.2
2023-07-22,1,8,97,1.0,0.75,0.27835051546391754
2023-07-23,3,8,84,0.6666666666666666,0.75,0.23809523809523808
2023-07-24,4,5,82,0.25,0.4,0.12195121951219512
2023-07-25,1,3,66,1.0,0.6666666666666666,0.16666666666666666
2023-07-26,1,8,74,0.0,0.625,0.12162162162162163
2023-07-27,0,9,92,,0.6666666666666666,0.16304347826086957
2023-07-28,1,7,81,1.0,0.5714285714285714,0.3333333333333333
2023-07-29,0,8,80,,0.375,0.225
2023-07-30,2,6,64,0.5,0.8333333333333334,0.203125
2023-07-31,2,8,89,0.5,0.375,0.14606741573033707
2023-08-01,2,8,84,0.0,0.625,0.13095238095238096
2023-08-02,1,4,97,1.0,0.25,0.18556701030927836
2023-08-03,3,10,71,0.3333333333333333,0.5,0.14084507042253522
2023-08-04,2,13,89,0.5,0.6923076923076923,0.15730337078651685
2023-08-05,3,5,59,0.6666666666666666,0.4,0.0847457627118644
2023-08-06,4,4,54,0.5,0.5,0.18518518518518517
2023-08-07,1,12,70,0.0,0.75,0.3142857142857143
2023-08-08,2,6,63,0.5,0.6666666666666666,0.25396825396825395
2023-08-09,3,6,69,0.3333333333333333,0.5,0.2463768115942029
2023-08-10,2,9,53,0.5,0.5555555555555556,0.18867924528301888
2023-08-11,1,29,200,1.0,0.6206896551724138,0.23
2023-08-12,3,12,164,0.6666666666666666,0.5,0.18292682926829268
2023-08-13,2,14,74,1.0,0.6428571428571429,0.20270270270270271
2023-08-14,1,7,102,1.0,1.0,0.27450980392156865
2023-08-15,2,16,98,1.0,0.625,0.20408163265306123
2023-08-16,3,6,58,0.6666666666666666,0.5,0.20689655172413793
2023-08-17,5,15,92,0.0,0.4,0.2608695652173913
2023-08-18,4,15,86,0.5,0.5333333333333333,0.22093023255813954
2023-08-19,1,8,92,1.0,0.625,0.21739130434782608
2023-08-20,3,10,67,1.0,0.6,0.22388059701492538
2023-08-21,5,9,103,0.6,0.5555555555555556,0.27184466019417475
2023-08-22,2,5,95,1.0,0.2,0.18947368421052632
2023-08-23,1,11,139,1.0,0.5454545454545454,0.43884892086330934
2023-08-24,1,9,114,0.0,0.6666666666666666,0.2631578947368421
2023-08-25,1,39,350,0.0,0.15384615384615385,0.1742857142857143
2023-08-26,1,6,91,0.0,0.5,0.21978021978021978
2023-08-27,1,7,67,0.0,0.8571428571428571,0.1791044776119403
2023-08-28,4,4,90,0.5,0.25,0.15555555555555556
2023-08-29,1,10,77,0.0,0.4,0.11688311688311688
2023-08-30,1,8,80,0.0,0.5,0.15
2023-08-31,1,14,69,1.0,0.5,0.18840579710144928
2023-09-01,0,9,73,,0.4444444444444444,0.2602739726027397
2023-09-02,1,2,49,0.0,0.5,0.10204081632653061
2023-09-03,3,15,56,0.0,0.8,0.17857142857142858
2023-09-04,2,13,89,0.5,0.6923076923076923,0.25842696629213485
2023-09-05,5,13,104,0.4,0.8461538461538461,0.21153846153846154
2023-09-06,6,13,109,0.0,0.6923076923076923,0.1559633027522936
2023-09-07,3,6,59,0.0,0.8333333333333334,0.1694915254237288
2023-09-08,1,10,80,0.0,0.8,0.1
2023-09-09,0,7,59,,0.5714285714285714,0.15254237288135594
2023-09-10,3,8,73,0.0,0.875,0.1232876712328767
2023-09-11,4,11,72,0.0,0.36363636363636365,0.19444444444444445
2023-09-12,2,6,86,0.5,0.8333333333333334,0.18604651162790697
2023-09-13,7,13,92,0.0,0.3076923076923077,0.07608695652173914
2023-09-14,2,5,78,0.0,0.8,0.23076923076923078
2023-09-15,2,4,68,0.0,0.5,0.17647058823529413
2023-09-16,1,11,67,0.0,0.36363636363636365,0.208955223880597
2023-09-17,0,10,83,,0.7,0.21686746987951808
2023-09-18,3,9,68,0.3333333333333333,0.5555555555555556,0.16176470588235295
2023-09-19,5,7,63,0.6,0.5714285714285714,0.23809523809523808
2023-09-20,1,8,73,1.0,0.875,0.1095890410958904
2023-09-21,0,7,68,,0.8571428571428571,0.22058823529411764
2023-09-22,1,6,44,1.0,0.3333333333333333,0.25
2023-09-23,2,3,44,0.5,0.6666666666666666,0.20454545454545456
2023-09-24,2,4,62,1.0,0.75,0.14516129032258066
2023-09-25,2,12,71,0.0,0.4166666666666667,0.2112676056338028
2023-09-26,1,13,96,1.0,0.6153846153846154,0.2604166666666667
2023-09-27,1,8,84,0.0,0.5,0.2261904761904762
2023-09-28,4,12,44,0.0,0.8333333333333334,0.20454545454545456
2023-09-29,2,2,49,0.0,1.0,0.1836734693877551
2023-09-30,0,8,51,,0.625,0.23529411764705882
2023-10-01,2,5,57,0.0,0.6,0.21052631578947367
2023-10-02,2,3,54,0.5,1.0,0.3333333333333333
2023-10-03,0,3,50,,1.0,0.2
2023-10-04,0,5,73,,0.4,0.2191780821917808
2023-10-05,1,2,54,1.0,0.5,0.18518518518518517
2023-10-06,0,9,60,,0.4444444444444444,0.15
2023-10-07,1,11,70,0.0,0.7272727272727273,0.15714285714285714
2023-10-08,0,4,55,,0.25,0.10909090909090909
2023-10-09,5,10,51,0.0,0.5,0.17647058823529413
2023-10-10,2,16,159,0.0,0.625,0.18867924528301888
2023-10-11,4,21,157,0.0,0.8571428571428571,0.18471337579617833
2023-10-12,3,10,92,0.0,0.5,0.14130434782608695
2023-10-13,0,5,75,,0.6,0.18666666666666668
2023-10-14,0,10,62,,0.5,0.20967741935483872
2023-10-15,0,5,48,,0.8,0.25
2023-10-16,4,8,62,0.0,0.625,0.14516129032258066
2023-10-17,1,12,65,1.0,0.5833333333333334,0.2153846153846154
2023-10-18,0,6,78,,0.16666666666666666,0.14102564102564102
2023-10-19,5,11,48,0.2,0.5454545454545454,0.08333333333333333
2023-10-20,3,6,40,0.3333333333333333,0.3333333333333333,0.075
2023-10-21,1,5,35,1.0,0.4,0.14285714285714285
2023-10-22,2,8,52,0.0,0.375,0.23076923076923078
2023-10-23,4,9,49,0.0,0.3333333333333333,0.08163265306122448
2023-10-24,0,8,39,,0.125,0.1794871794871795
2023-10-25,12,17,108,0.0,0.29411764705882354,0.1388888888888889
2023-10-26,3,7,58,0.0,0.5714285714285714,0.20689655172413793
2023-10-27,2,13,142,0.0,0.5384615384615384,0.28169014084507044
2023-10-28,1,8,104,0.0,0.625,0.2692307692307692
2023-10-29,1,9,91,1.0,0.7777777777777778,0.2087912087912088
2023-10-30,1,10,71,0.0,0.2,0.22535211267605634
2023-10-31,2,7,69,0.0,0.7142857142857143,0.2463768115942029
2023-11-01,3,8,67,0.0,0.25,0.05970149253731343
2023-11-02,0,6,59,,0.16666666666666666,0.15254237288135594
2023-11-03,1,14,57,0.0,0.2857142857142857,0.21052631578947367
2023-11-04,1,9,37,0.0,0.2222222222222222,0.13513513513513514
2023-11-05,1,12,49,1.0,0.6666666666666666,0.12244897959183673
2023-11-06,3,7,68,0.0,0.42857142857142855,0.16176470588235295
2023-11-07,5,7,43,0.0,0.7142857142857143,0.18604651162790697
2023-11-08,3,5,54,0.3333333333333333,0.2,0.2222222222222222
2023-11-09,5,4,55,0.4,0.75,0.12727272727272726
2023-11-10,9,26,141,0.7777777777777778,0.7307692307692307,0.1702127659574468
2023-11-11,7,19,86,0.0,0.6842105263157895,0.1744186046511628
2023-11-12,6,7,55,0.5,0.42857142857142855,0.12727272727272726
2023-11-13,7,9,91,0.0,0.6666666666666666,0.12087912087912088
2023-11-14,2,4,58,0.0,0.5,0.22413793103448276
2023-11-15,3,11,49,0.0,0.36363636363636365,0.32653061224489793
2023-11-16,4,2,51,0.0,0.5,0.13725490196078433
2023-11-17,3,7,51,0.0,0.5714285714285714,0.29411764705882354
2023-11-18,2,5,52,0.0,0.4,0.19230769230769232
2023-11-19,2,4,58,0.5,0.5,0.10344827586206896
2023-11-20,2,2,65,0.0,0.5,0.24615384615384617
2023-11-21,0,3,39,,0.6666666666666666,0.28205128205128205
2023-11-22,10,9,87,0.0,0.6666666666666666,0.19540229885057472
2023-11-23,5,14,84,0.0,0.35714285714285715,0.19047619047619047
2023-11-24,0,20,67,,0.45,0.19402985074626866
2023-11-25,10,9,75,0.0,0.5555555555555556,0.16
2023-11-26,2,4,70,0.5,0.5,0.24285714285714285
2023-11-27,14,19,112,0.0,0.5789473684210527,0.11607142857142858
2023-11-28,8,18,96,0.0,0.2222222222222222,0.2916666666666667
2023-11-29,12,10,63,0.0,0.4,0.19047619047619047
2023-11-30,9,10,66,0.0,0.7,0.10606060606060606
2023-12-01,5,11,59,0.0,0.36363636363636365,0.0847457627118644
2023-12-02,11,3,61,0.0,0.6666666666666666,0.11475409836065574
2023-12-03,5,4,48,0.0,0.25,0.08333333333333333
2023-12-04,7,8,62,0.42857142857142855,0.5,0.12903225806451613
2023-12-05,7,8,78,0.0,0.25,0.23076923076923078
2023-12-06,10,13,87,0.0,0.6153846153846154,0.14942528735632185
2023-12-07,4,6,82,0.0,0.6666666666666666,0.1951219512195122
2023-12-08,5,5,62,0.0,0.2,0.0967741935483871
2023-12-09,12,12,61,0.0,0.5833333333333334,0.16393442622950818
2023-12-10,24,7,80,0.0,0.42857142857142855,0.2125
2023-12-11,10,11,67,0.0,0.36363636363636365,0.1044776119402985
2023-12-12,12,19,125,0.08333333333333333,0.5789473684210527,0.12
2023-12-13,20,16,121,0.0,0.25,0.1322314049586777
2023-12-14,14,12,88,0.0,0.3333333333333333,0.10227272727272728
2023-12-15,5,8,68,0.0,0.625,0.17647058823529413
2023-12-16,6,8,50,0.0,0.5,0.26
2023-12-17,7,5,52,0.0,0.4,0.11538461538461539
2023-12-18,3,6,76,0.0,0.6666666666666666,0.15789473684210525
2023-12-19,4,4,48,0.0,0.0,0.08333333333333333
2023-12-20,6,4,51,0.0,0.75,0.11764705882352941
2023-12-21,2,15,53,0.0,0.6,0.1320754716981132
2023-12-22,1,7,33,0.0,0.5714285714285714,0.15151515151515152
2023-12-23,3,4,44,1.0,0.75,0.1590909090909091
2023-12-24,5,7,28,0.0,0.42857142857142855,0.14285714285714285
2023-12-25,6,8,59,0.16666666666666666,0.125,0.13559322033898305
2023-12-26,0,6,46,,0.6666666666666666,0.1956521739130435
2023-12-27,1,6,58,1.0,0.16666666666666666,0.10344827586206896
2023-12-28,9,9,59,0.0,0.3333333333333333,0.13559322033898305
2023-12-29,13,16,108,0.07692307692307693,0.25,0.1388888888888889
2023-12-30,6,7,67,0.16666666666666666,0.2857142857142857,0.08955223880597014
2023-12-31,16,10,108,0.0,0.5,0.10185185185185185
2024-01-01,8,13,73,0.0,0.38461538461538464,0.0547945205479452
2024-01-02,11,10,82,0.0,0.6,0.07317073170731707
2024-01-03,13,7,48,0.0,0.42857142857142855,0.14583333333333334
2024-01-04,7,6,52,0.0,0.6666666666666666,0.17307692307692307
2024-01-05,2,2,46,0.0,0.5,0.21739130434782608
2024-01-06,1,3,48,0.0,0.0,0.22916666666666666
2024-01-07,3,11,47,0.0,0.45454545454545453,0.1702127659574468
2024-01-08,5,3,34,0.4,0.3333333333333333,0.17647058823529413
2024-01-09,1,8,74,0.0,0.25,0.20270270270270271
2024-01-10,3,17,68,0.0,0.29411764705882354,0.16176470588235295
2024-01-11,4,5,70,0.75,1.0,0.14285714285714285
2024-01-12,12,9,85,0.0,0.4444444444444444,0.18823529411764706
2024-01-13,2,12,88,0.5,0.3333333333333333,0.20454545454545456
2024-01-14,13,7,60,0.0,0.14285714285714285,0.2
2024-01-15,12,16,82,0.0,0.375,0.23170731707317074
2024-01-16,5,7,134,0.0,0.5714285714285714,0.44776119402985076
2024-01-17,14,5,66,0.07142857142857142,0.4,0.21212121212121213
2024-01-18,6,1,47,0.0,1.0,0.1702127659574468
2024-01-19,4,7,57,0.25,0.42857142857142855,0.17543859649122806
2024-01-20,1,5,29,0.0,0.6,0.2413793103448276
2024-01-21,1,5,69,0.0,0.8,0.2028985507246377
2024-01-22,3,9,58,0.0,0.5555555555555556,0.20689655172413793
2024-01-23,4,10,46,0.0,0.3,0.15217391304347827
2024-01-24,0,6,43,,0.3333333333333333,0.20930232558139536
2024-01-25,2,9,49,0.0,0.3333333333333333,0.20408163265306123
2024-01-26,7,7,53,0.0,0.42857142857142855,0.16981132075471697
2024-01-27,0,8,26,,0.5,0.23076923076923078
2024-01-28,1,3,42,0.0,0.0,0.3333333333333333
2024-01-29,7,6,45,0.0,0.8333333333333334,0.2222222222222222
2024-01-30,1,4,43,0.0,0.5,0.09302325581395349
2024-01-31,18,19,92,0.05555555555555555,0.15789473684210525,0.043478260869565216
2024-02-01,7,9,58,0.42857142857142855,0.3333333333333333,0.05172413793103448
2024-02-02,1,3,59,0.0,0.0,0.15254237288135594
2024-02-03,0,7,31,,0.5714285714285714,0.06451612903225806
2024-02-04,6,7,32,0.0,0.7142857142857143,0.15625
2024-02-05,6,1,49,0.0,0.0,0.22448979591836735
2024-02-06,7,7,33,0.14285714285714285,0.14285714285714285,0.15151515151515152
2024-02-07,5,12,47,0.2,0.5833333333333334,0.1276595744680851
2024-02-08,4,2,47,0.0,0.0,0.2127659574468085
2024-02-09,2,3,15,0.0,0.3333333333333333,0.2
2024-02-10,0,6,14,,0.5,0.21428571428571427
2024-02-11,2,4,26,0.0,0.5,0.07692307692307693
2024-02-12,1,1,29,0.0,0.0,0.10344827586206896
2024-02-13,0,5,25,,0.6,0.08
2024-02-14,0,5,30,,0.6,0.13333333333333333
2024-02-15,2,4,31,0.0,0.0,0.1935483870967742
2024-02-16,0,5,33,,0.0,0.24242424242424243
2024-02-17,0,6,40,,0.5,0.225
2024-02-18,0,6,44,,0.5,0.20454545454545456
2024-02-19,0,11,38,,0.6363636363636364,0.15789473684210525
2024-02-20,5,17,51,0.0,0.6470588235294118,0.2549019607843137
2024-02-21,10,18,49,0.4,0.7222222222222222,0.16326530612244897
2024-02-22,14,24,106,0.5714285714285714,0.7916666666666666,0.16981132075471697
2024-02-23,7,12,80,0.14285714285714285,0.4166666666666667,0.225
2024-02-24,0,5,62,,0.2,0.1935483870967742
2024-02-25,0,3,31,,0.3333333333333333,0.12903225806451613
2024-02-26,1,5,31,0.0,0.2,0.1935483870967742
2024-02-27,2,6,47,0.0,0.5,0.1276595744680851
2024-02-28,1,7,41,0.0,0.5714285714285714,0.17073170731707318
2024-02-29,0,9,62,,0.3333333333333333,0.06451612903225806
2024-03-01,3,5,48,0.0,0.4,0.14583333333333334
2024-03-02,3,7,28,0.0,0.5714285714285714,0.17857142857142858
2024-03-03,0,7,65,,0.2857142857142857,0.12307692307692308
2024-03-04,2,10,39,0.0,0.4,0.2564102564102564
2024-03-05,1,5,51,0.0,0.6,0.19607843137254902
2024-03-06,1,4,38,0.0,0.75,0.18421052631578946
2024-03-07,0,8,53,,0.25,0.1509433962264151
2024-03-08,13,57,195,0.23076923076923078,0.15789473684210525,0.07692307692307693
2024-03-09,2,7,68,0.0,0.2857142857142857,0.22058823529411764
2024-03-10,0,10,82,,0.6,0.14634146341463414
2024-03-11,3,11,62,0.0,0.36363636363636365,0.12903225806451613
2024-03-12,2,8,54,0.0,0.5,0.16666666666666666
2024-03-13,1,22,88,1.0,0.8181818181818182,0.17045454545454544
2024-03-14,1,10,61,0.0,0.2,0.13114754098360656
2024-03-15,3,5,58,0.3333333333333333,0.2,0.05172413793103448
2024-03-16,6,7,46,0.3333333333333333,0.42857142857142855,0.10869565217391304
2024-03-17,22,41,148,0.9545454545454546,0.8780487804878049,0.1554054054054054
2024-03-18,4,14,63,0.25,0.6428571428571429,0.1746031746031746
2024-03-19,2,7,43,0.5,0.8571428571428571,0.18604651162790697
2024-03-20,0,12,45,,0.5833333333333334,0.3111111111111111
2024-03-21,0,10,51,,0.6,0.13725490196078433
2024-03-22,0,6,61,,0.5,0.18032786885245902
2024-03-23,0,6,43,,0.8333333333333334,0.18604651162790697
2024-03-24,0,10,38,,0.7,0.23684210526315788
2024-03-25,3,6,44,0.0,0.5,0.22727272727272727
2024-03-26,0,4,44,,0.5,0.18181818181818182
2024-03-27,0,7,42,,0.7142857142857143,0.21428571428571427
2024-03-28,1,8,83,0.0,0.375,0.18072289156626506
2024-03-29,2,10,40,0.0,0.4,0.2
2024-03-30,2,12,37,0.0,0.75,0.10810810810810811
2024-03-31,0,6,41,,0.3333333333333333,0.1951219512195122
2024-04-01,0,7,44,,0.7142857142857143,0.11363636363636363
2024-04-02,1,7,31,0.0,0.2857142857142857,0.1935483870967742
2024-04-03,2,0,33,0.0,,0.21212121212121213
2024-04-04,0,5,23,,0.6,0.2608695652173913
2024-04-05,0,2,34,,1.0,0.17647058823529413
2024-04-06,0,3,33,,0.6666666666666666,0.42424242424242425
2024-04-07,1,4,36,0.0,0.5,0.2777777777777778
2024-04-08,1,9,44,0.0,0.4444444444444444,0.22727272727272727
2024-04-09,0,7,41,,0.5714285714285714,0.2926829268292683
2024-04-10,0,2,27,,0.0,0.07407407407407407
2024-04-11,1,6,34,0.0,0.5,0.17647058823529413
2024-04-12,0,11,31,,0.36363636363636365,0.12903225806451613
2024-04-13,1,6,24,0.0,0.3333333333333333,0.16666666666666666
2024-04-14,0,6,24,,0.16666666666666666,0.20833333333333334
2024-04-15,1,4,27,0.0,0.75,0.14814814814814814
2024-04-16,1,7,31,0.0,0.5714285714285714,0.2903225806451613
2024-04-17,0,3,43,,0.6666666666666666,0.20930232558139536
2024-04-18,1,7,46,0.0,0.14285714285714285,0.2391304347826087
2024-04-19,0,2,33,,0.5,0.30303030303030304
2024-04-20,1,4,24,0.0,0.5,0.3333333333333333
2024-04-21,0,3,25,,0.3333333333333333,0.16
2024-04-22,0,6,32,,0.6666666666666666,0.25
2024-04-23,2,6,48,1.0,0.6666666666666666,0.2708333333333333
2024-04-24,0,5,42,,0.6,0.09523809523809523
2024-04-25,0,7,34,,0.5714285714285714,0.23529411764705882
2024-04-26,1,7,30,0.0,0.7142857142857143,0.1
2024-04-27,0,2,21,,1.0,0.19047619047619047
2024-04-28,1,9,64,0.0,0.5555555555555556,0.375
2024-04-29,1,6,49,0.0,0.5,0.32653061224489793
2024-04-30,1,9,51,0.0,0.4444444444444444,0.19607843137254902
2024-05-01,0,3,35,,0.0,0.3142857142857143
2024-05-02,0,3,27,,0.6666666666666666,0.3333333333333333
2024-05-03,1,4,26,0.0,0.75,0.15384615384615385
2024-05-04,5,8,47,0.6,0.875,0.5531914893617021
2024-05-05,1,4,32,0.0,0.5,0.28125
2024-05-06,0,6,43,,0.8333333333333334,0.18604651162790697
2024-05-07,0,3,37,,0.3333333333333333,0.32432432432432434
2024-05-08,0,4,35,,0.25,0.3142857142857143
2024-05-09,3,4,44,0.0,0.25,0.3409090909090909
2024-05-10,2,2,36,1.0,0.0,0.2777777777777778
2024-05-11,3,6,35,0.3333333333333333,0.6666666666666666,0.11428571428571428
2024-05-12,1,8,45,1.0,0.625,0.2
2024-05-13,1,5,46,0.0,0.4,0.2391304347826087
2024-05-14,0,4,35,,1.0,0.0
2024-05-15,2,6,46,0.0,0.3333333333333333,0.17391304347826086
2024-05-16,0,6,34,,0.5,0.11764705882352941
2024-05-17,0,8,54,,0.375,0.2962962962962963
2024-05-18,0,2,60,,0.5,0.18333333333333332
2024-05-19,0,6,59,,0.5,0.23728813559322035
2024-05-20,0,12,52,,0.5833333333333334,0.19230769230769232
2024-05-21,0,8,46,,1.0,0.32608695652173914
2024-05-22,0,5,59,,0.8,0.1694915254237288
2024-05-23,6,6,44,0.0,0.16666666666666666,0.11363636363636363
2024-05-24,1,4,39,0.0,0.5,0.1794871794871795
2024-05-25,2,13,67,0.5,1.0,0.4925373134328358
2024-05-26,0,6,36,,0.5,0.16666666666666666
2024-05-27,1,7,42,0.0,1.0,0.14285714285714285
2024-05-28,0,1,21,,0.0,0.14285714285714285
2024-05-29,1,8,43,0.0,0.125,0.06976744186046512
2024-05-30,0,5,37,,0.4,0.1891891891891892
2024-05-31,0,4,34,,0.25,0.14705882352941177
2024-06-01,0,2,19,,1.0,0.10526315789473684
2024-06-02,0,4,64,,0.75,0.125
2024-06-03,0,3,31,,0.0,0.16129032258064516
2024-06-04,0,4,17,,0.0,0.17647058823529413
2024-06-05,0,8,24,,0.625,0.16666666666666666
2024-06-06,0,7,33,,0.42857142857142855,0.15151515151515152
2024-06-07,0,7,26,,0.2857142857142857,0.2692307692307692
2024-06-08,2,6,23,0.5,0.16666666666666666,0.21739130434782608
2024-06-09,1,5,25,0.0,0.6,0.2
2024-06-10,0,6,24,,0.3333333333333333,0.375
2024-06-11,0,3,35,,0.3333333333333333,0.11428571428571428
2024-06-12,0,2,22,,0.0,0.2727272727272727
2024-06-13,0,4,30,,1.0,0.13333333333333333
2024-06-14,1,3,27,0.0,0.6666666666666666,0.25925925925925924
2024-06-15,0,1,25,,1.0,0.08
2024-06-16,0,5,31,,0.6,0.3548387096774194
2024-06-17,0,2,39,,0.0,0.23076923076923078
2024-06-18,0,3,27,,1.0,0.14814814814814814
2024-06-19,2,13,82,1.0,0.6153846153846154,0.14634146341463414
2024-06-20,1,5,37,1.0,0.4,0.16216216216216217
2024-06-21,0,2,30,,0.0,0.2
2024-06-22,0,1,25,,0.0,0.08
2024-06-23,2,6,31,1.0,0.5,0.16129032258064516
2024-06-24,4,2,29,0.0,0.5,0.13793103448275862
2024-06-25,1,1,27,0.0,0.0,0.07407407407407407
2024-06-26,0,4,25,,0.5,0.08
2024-06-27,0,2,24,,0.5,0.20833333333333334
2024-06-28,0,5,46,,0.4,0.30434782608695654
2024-06-29,0,3,28,,0.6666666666666666,0.17857142857142858
2024-06-30,0,4,21,,0.5,0.14285714285714285
2024-07-01,0,9,54,,0.6666666666666666,0.2222222222222222
2024-07-02,0,2,34,,1.0,0.17647058823529413
2024-07-03,1,3,24,0.0,0.6666666666666666,0.16666666666666666
2024-07-04,0,4,35,,1.0,0.11428571428571428
2024-07-05,6,4,32,0.0,0.0,0.21875
2024-07-06,0,2,18,,0.0,0.2222222222222222
2024-07-07,0,5,26,,0.4,0.15384615384615385
2024-07-08,4,4,53,0.0,0.0,0.09433962264150944
2024-07-09,0,4,31,,0.25,0.12903225806451613
2024-07-10,0,3,35,,0.0,0.42857142857142855
2024-07-11,2,10,54,0.0,0.8,0.16666666666666666
2024-07-12,0,4,32,,0.0,0.15625
2024-07-13,0,5,29,,0.2,0.20689655172413793
2024-07-14,2,4,22,0.0,0.75,0.13636363636363635
2024-07-15,2,5,31,0.0,0.4,0.16129032258064516
2024-07-16,0,2,23,,1.0,0.13043478260869565
2024-07-17,1,5,28,1.0,0.4,0.21428571428571427
2024-07-18,0,6,36,,0.5,0.2777777777777778
2024-07-19,0,3,34,,0.0,0.20588235294117646
2024-07-20,0,3,33,,0.6666666666666666,0.18181818181818182
2024-07-21,3,5,30,0.0,0.6,0.2
2024-07-22,0,11,46,,0.6363636363636364,0.30434782608695654
2024-07-23,1,5,45,1.0,0.4,0.044444444444444446
2024-07-24,2,10,41,0.0,0.2,0.24390243902439024
2024-07-25,0,6,50,,0.3333333333333333,0.36
2024-07-26,0,2,47,,0.0,0.2978723404255319
2024-07-27,1,0,33,0.0,,0.48484848484848486
2024-07-28,0,3,24,,0.0,0.375
2024-07-29,0,4,35,,0.75,0.22857142857142856
2024-07-30,0,5,27,,0.4,0.2222222222222222
2024-07-31,0,3,29,,0.3333333333333333,0.20689655172413793
2024-08-01,0,2,34,,0.0,0.29411764705882354
2024-08-02,1,5,39,1.0,0.4,0.20512820512820512
2024-08-03,1,5,16,1.0,0.4,0.375
2024-08-04,0,7,27,,0.7142857142857143,0.3333333333333333
2024-08-05,1,6,29,0.0,0.6666666666666666,0.034482758620689655
2024-08-06,0,1,36,,0.0,0.25
2024-08-07,0,6,40,,0.3333333333333333,0.2
2024-08-08,1,6,41,1.0,0.6666666666666666,0.14634146341463414
2024-08-09,0,8,42,,0.75,0.2857142857142857
2024-08-10,0,4,26,,1.0,0.07692307692307693
2024-08-11,0,7,53,,0.7142857142857143,0.09433962264150944
2024-08-12,10,27,103,0.0,0.5185185185185185,0.17475728155339806
2024-08-13,2,7,61,0.5,0.42857142857142855,0.2459016393442623
2024-08-14,3,14,67,0.0,0.7857142857142857,0.1044776119402985
2024-08-15,9,23,99,0.4444444444444444,0.5217391304347826,0.1414141414141414
2024-08-16,2,4,52,0.5,0.75,0.19230769230769232
2024-08-17,3,10,37,0.0,0.6,0.1891891891891892
2024-08-18,1,8,25,0.0,0.5,0.24
2024-08-19,2,8,57,0.0,0.625,0.12280701754385964
2024-08-20,1,11,44,0.0,0.18181818181818182,0.3181818181818182
2024-08-21,6,9,62,0.0,0.5555555555555556,0.20967741935483872
2024-08-22,4,11,39,0.0,0.36363636363636365,0.3076923076923077
2024-08-23,2,9,44,0.0,0.4444444444444444,0.1590909090909091
2024-08-24,1,11,39,0.0,0.6363636363636364,0.1794871794871795
2024-08-25,0,7,40,,0.42857142857142855,0.15
2024-08-26,5,12,36,0.2,0.4166666666666667,0.16666666666666666
2024-08-27,4,7,47,0.0,0.2857142857142857,0.19148936170212766
2024-08-28,2,13,41,0.0,0.6923076923076923,0.12195121951219512
2024-08-29,1,7,41,0.0,0.42857142857142855,0.1951219512195122
2024-08-30,0,14,38,,0.42857142857142855,0.02631578947368421
2024-08-31,0,3,32,,0.6666666666666666,0.09375
2024-09-01,0,7,25,,0.14285714285714285,0.36
